id,listing_url,name,neighbourhood,city,state,zipcode,latitude,longitude,host_name,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1591827,https://www.airbnb.com/rooms/1591827,PrivRoom+Bath In Roslindale/Boston,Roslindale,Roslindale,MA,02131,42.28556002712625,-71.1239986992945,Jeff,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",60.0,92.0,10.0,10.0,10.0,10.0,9.0,9.0
3229255,https://www.airbnb.com/rooms/3229255,1bd Boston apt - Convenient & quiet,Roslindale,Boston,MA,02131,42.287025610360985,-71.13353878797959,Ella & Will,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",95.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0
1721016,https://www.airbnb.com/rooms/1721016,Quiet Sunlit Attic Studio,Roslindale,Boston,MA,02131,42.28606772927463,-71.13236250334809,Fj,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials}",89.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
12535687,https://www.airbnb.com/rooms/12535687,In-Law Apartment,Roslindale,Boston,MA,02131,42.28389087384849,-71.13140826651366,Rossanna,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",110.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
12994227,https://www.airbnb.com/rooms/12994227,Cozy room near the arboretum,Roslindale,Boston,MA,02131,42.293924644315325,-71.1354893588797,Poppy,Condominium,Private room,2,1.0,1.0,1.0,Pull-out Sofa,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",65.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
12927298,https://www.airbnb.com/rooms/12927298,Private House in Roslindale/Boston/Arboretum,Roslindale,Boston,MA,02131,42.29061655718749,-71.13273461483398,Laura,House,Entire home/apt,7,2.0,3.0,3.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers}",285.0,80.0,10.0,10.0,10.0,10.0,8.0,6.0
169938,https://www.airbnb.com/rooms/169938,Gorgeous Boston Loft Style Condo!,Jamaica Plain,Boston,MA,02130,42.313791962580474,-71.1033874115732,Lisa,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Washer / Dryer"",Heating,""Family/Kid Friendly"",Washer,Dryer}",140.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
594693,https://www.airbnb.com/rooms/594693,Private room in peaceful space,Jamaica Plain,Boston,MA,02130,42.307974813109155,-71.11622135298697,Robin,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",70.0,93.0,9.0,8.0,10.0,10.0,10.0,9.0
2384581,https://www.airbnb.com/rooms/2384581,"Loft bedroom, sleeps 2",Jamaica Plain,Boston,MA,02130,42.309356585821945,-71.11682730260223,Molly,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",95.0,93.0,9.0,9.0,10.0,10.0,10.0,9.0
735970,https://www.airbnb.com/rooms/735970,Part of a Large Condo Jamaica Plain,Jamaica Plain,Boston,MA,02130,42.316912213905745,-71.1130254234823,Sidney,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Breakfast,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer}",55.0,100.0,10.0,9.0,9.0,9.0,10.0,10.0
4262255,https://www.airbnb.com/rooms/4262255,Beautiful and sunny condo ,Jamaica Plain,Boston,MA,02130,42.303984557617724,-71.10449360644688,Elizabeth,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",80.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0
4000384,https://www.airbnb.com/rooms/4000384,Sunlit room with private bath,Jamaica Plain,Boston,MA,02119,42.31632875548343,-71.09909641577437,Evelyn,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",120.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0
6693305,https://www.airbnb.com/rooms/6693305,"Bed, Bath and Beyond III in JP",Jamaica Plain,Boston,MA,02130,42.320022523679384,-71.10594049773768,Susan,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Smoking Allowed"",Breakfast,""Pets live on this property"",Cat(s),""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",65.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0
6730758,https://www.airbnb.com/rooms/6730758,Private studio by subway w/parking,Jamaica Plain,Boston,MA,02130,42.31451961008171,-71.10558689277725,Danielle&Peder,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",100.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0
6248970,https://www.airbnb.com/rooms/6248970,Spacious room convenient to subway,Jamaica Plain,Boston,MA,02130,42.321719666668685,-71.10345881692874,Shawn,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,{},65.0,96.0,10.0,9.0,10.0,10.0,9.0,10.0
12806707,https://www.airbnb.com/rooms/12806707,Artistic House Next To Jamaica Pond,Jamaica Plain,Boston,MA,02130,42.31679060385281,-71.11563042909579,Miriam,House,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Indoor Fireplace"",Heating,""Suitable for Events"",Washer,Dryer,Essentials,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",60.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
14246616,https://www.airbnb.com/rooms/14246616,"Cozy Room off Centre St, JP!",Jamaica Plain,Boston,MA,02130,42.31951000434093,-71.10537660326158,Ashley,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,Iron}",63.0,73.0,9.0,5.0,10.0,10.0,9.0,9.0
3703674,https://www.airbnb.com/rooms/3703674,Private floor in Jamaica Plain home,Jamaica Plain,Boston,MA,02130,42.3152745679209,-71.11331605532412,Emily,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",75.0,100.0,9.0,10.0,10.0,9.0,10.0,9.0
4792901,https://www.airbnb.com/rooms/4792901,Spacious room in secluded townhouse,Jamaica Plain,Boston,MA,02130,42.315499530265065,-71.11706562488624,Robert,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",65.0,90.0,9.0,9.0,9.0,9.0,10.0,9.0
5717528,https://www.airbnb.com/rooms/5717528,Charming Victorian near T,Jamaica Plain,Boston,MA,02130,42.31690480739987,-71.10519470648515,Diane,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",Essentials}",110.0,94.0,10.0,10.0,10.0,9.0,9.0,9.0
5601743,https://www.airbnb.com/rooms/5601743,"Beautiful, Expansive Space in JP",Jamaica Plain,Boston,MA,02130,42.31189728557806,-71.10315398376997,Kaitlin,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",46.0,82.0,8.0,7.0,9.0,9.0,9.0,8.0
13333862,https://www.airbnb.com/rooms/13333862,"Sunny room, colorful artist home",Jamaica Plain,Boston,MA,02130,42.31706413362148,-71.10358571999897,Alexis,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron}",75.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
519272,https://www.airbnb.com/rooms/519272,"Cozy Room + Private Bath, JP Boston",Jamaica Plain,Boston,MA,02130,42.30510762836565,-71.1064329714123,David,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",62.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0
14090779,https://www.airbnb.com/rooms/14090779,Lovely room with private half bath,Jamaica Plain,Boston,MA,02130,42.315907278454304,-71.11327327945847,Vera,Condominium,Private room,2,1.5,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,Essentials,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",69.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
8481291,https://www.airbnb.com/rooms/8481291,"Beautiful, airy room in JP",Jamaica Plain,Boston,MA,02130,42.31265281789585,-71.0997233961363,Siqi,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",69.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6990904,https://www.airbnb.com/rooms/6990904,Cozy JP bedroom near Orange Line T,Jamaica Plain,Boston,MA,02130,42.315300707630975,-71.09976783089705,Orion,House,Private room,2,2.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",73.0,99.0,10.0,9.0,10.0,10.0,9.0,10.0
197727,https://www.airbnb.com/rooms/197727,Great Boston neighborhood Jamaica PLain,Jamaica Plain,Boston,MA,02130,42.3131970326139,-71.11832362091809,Jill,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Hair Dryer"",Iron}",85.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0
932853,https://www.airbnb.com/rooms/932853,Qn BR/Private Bath/Superhost/JP Ctr,Jamaica Plain,Jamaica Plain,MA,02130,42.31421511820314,-71.10940661048757,Jason,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}",120.0,96.0,9.0,10.0,10.0,10.0,10.0,9.0
11159585,https://www.airbnb.com/rooms/11159585,Mark P.Coleman,Jamaica Plain,Boston,MA,02130,42.31256675906354,-71.12607998917959,Mark,House,Private room,2,3.5,1.0,2.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Lock on Bedroom Door"",""24-Hour Check-in""}",125.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9677354,https://www.airbnb.com/rooms/9677354,JP Gem,Jamaica Plain,Boston,MA,02130,42.316784624886786,-71.10731719179363,Nora,Apartment,Private room,1,1.0,1.0,1.0,Pull-out Sofa,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",70.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0
13426831,https://www.airbnb.com/rooms/13426831,"Cozy, comfortable, colorful room near orange line",Jamaica Plain,Boston,MA,02130,42.31362611091293,-71.10819524530064,Margo,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",100.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
7956634,https://www.airbnb.com/rooms/7956634,The Blue Room in JP,Jamaica Plain,Boston,MA,02130,42.30370464676229,-71.11397057117235,Cezanne,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49""}",61.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0
568234,https://www.airbnb.com/rooms/568234,Parking/Pvt Bath/Hip Neighborhood!,Jamaica Plain,Boston,MA,02130,42.30334665895726,-71.10497371588909,Margaret,House,Private room,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",125.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0
1030500,https://www.airbnb.com/rooms/1030500,"Cozy den, private apt/kitchen/bath",Jamaica Plain,Jamaica Plain,MA,02130,42.29106052288582,-71.11593555432006,Kelly,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,Shampoo}",100.0,88.0,9.0,9.0,10.0,10.0,8.0,9.0
13652374,https://www.airbnb.com/rooms/13652374,Private Room near Forest Hills T Stop,Jamaica Plain,Boston,MA,02130,42.29763812447256,-71.11399252456933,Anú,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",Essentials,""Lock on Bedroom Door"",""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",27.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
12930651,https://www.airbnb.com/rooms/12930651,Sunny and quiet private room close to subway (JP),Jamaica Plain,Boston,MA,02130,42.305376789378734,-71.11324413343733,Alison (& Shawn),Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",80.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0
3997572,https://www.airbnb.com/rooms/3997572,Room in beautiful JP home,Jamaica Plain,Boston,MA,02130,42.31449926702607,-71.1122319203949,Zachary,House,Private room,2,1.0,1.0,1.0,Real Bed,{},85.0,100.0,10.0,10.0,10.0,10.0,9.0,9.0
4223387,https://www.airbnb.com/rooms/4223387,Convenient green Victorian,Jamaica Plain,Boston,MA,02119,42.31738706631696,-71.10003065912305,Cora,House,Private room,3,1.0,1.0,2.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",75.0,91.0,9.0,10.0,10.0,10.0,9.0,9.0
12855396,https://www.airbnb.com/rooms/12855396,Cozy room in boston neighborhood,Jamaica Plain,Boston,MA,02130,42.32423675203393,-71.10812404783636,Jonathan,House,Private room,1,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating}",57.0,20.0,10.0,10.0,10.0,10.0,2.0,6.0
12426823,https://www.airbnb.com/rooms/12426823,"Nice private room, full size bed",Jamaica Plain,Boston,MA,02130,42.322198384693365,-71.10629670951586,Mariana,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",100.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
14361322,https://www.airbnb.com/rooms/14361322,Cozy Neighborhood Spot,Jamaica Plain,Boston,MA,02130,42.32284647416693,-71.10517194647886,Mattaya,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,""Family/Kid Friendly"",Washer,Dryer,""Lock on Bedroom Door"",Hangers}",40.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
